1229.0	27
7216.0	1
646.0	80
21912.0	1
290.0	279
158.0	598
1862.0	14
177.0	557
231.0	358
299.0	252
564.0	81
237.0	349
195.0	466
146.0	699
254.0	324
627.0	86
215.0	417
300.0	247
24041.0	1
614.0	78
230.0	361
6735.0	4
367.0	193
243.0	347
190.0	504
373.0	202
218.0	379
1121.0	37
848.0	40
161.0	647
23603.0	2
1277.0	28
910.0	36
871.0	46
462.0	136
14821.0	1
945.0	39
1037.0	49
14811.0	2
1147.0	34
774.0	48
430.0	147
507.0	140
131.0	825
829.0	37
3576.0	9
15756.0	2
578.0	81
143.0	762
542.0	106
714.0	63
4079.0	2
219.0	405
570.0	94
3002.0	8
420.0	127
461.0	138
946.0	57
1033.0	38
841.0	49
395.0	152
452.0	132
463.0	144
2725.0	9
1056.0	32
239.0	336
14418.0	1
189.0	461
7246.0	3
1012.0	33
392.0	156
1356.0	24
1299.0	28
2090.0	8
14659.0	1
163.0	618
459.0	134
14685.0	1
3861.0	4
335.0	215
229.0	356
9342.0	2
343.0	189
187.0	504
238.0	357
15714.0	1
152.0	663
1581.0	25
659.0	64
1334.0	29
264.0	275
556.0	94
1047.0	24
567.0	74
403.0	176
1179.0	27
92.0	1431
2417.0	6
314.0	235
128.0	823
282.0	258
85.0	1568
362.0	181
472.0	139
1171.0	27
251.0	349
1034.0	46
265.0	312
361.0	187
914.0	53
303.0	241
436.0	173
446.0	134
2623.0	7
475.0	107
185.0	511
1227.0	31
2139.0	8
582.0	88
1104.0	33
2220.0	10
4935.0	5
212.0	467
909.0	37
974.0	30
821.0	52
439.0	146
1251.0	24
14837.0	2
332.0	198
216.0	388
499.0	114
5194.0	3
513.0	96
2542.0	6
3193.0	2
735.0	61
416.0	168
2292.0	9
705.0	64
522.0	93
311.0	216
1145.0	36
771.0	50
608.0	79
1326.0	30
455.0	133
1315.0	24
1038.0	28
613.0	89
302.0	221
381.0	183
755.0	50
1100.0	27
1347.0	25
470.0	134
2111.0	11
242.0	366
253.0	314
1043.0	30
2046.0	27
366.0	188
1565.0	20
1965.0	22
319.0	228
3025.0	10
7174.0	1
784.0	65
3847.0	6
569.0	79
246.0	346
1488.0	21
222.0	393
504.0	118
284.0	237
1146.0	35
2397.0	6
200.0	430
616.0	72
1003.0	35
1430.0	18
458.0	120
1168.0	33
1215.0	27
262.0	312
594.0	95
7378.0	1
359.0	181
2713.0	5
210.0	428
259.0	353
6894.0	1
1077.0	55
729.0	72
449.0	142
2466.0	12
273.0	280
481.0	114
811.0	51
208.0	436
383.0	168
580.0	92
3417.0	4
565.0	107
387.0	164
267.0	287
399.0	167
7124.0	4
209.0	426
23990.0	1
1588.0	20
7521.0	3
7537.0	2
647.0	84
3988.0	5
960.0	48
1798.0	14
1075.0	34
3534.0	4
315.0	219
579.0	80
427.0	134
488.0	127
351.0	202
767.0	52
781.0	55
734.0	66
260.0	315
1373.0	22
1496.0	17
607.0	87
6782.0	3
753.0	65
505.0	104
2080.0	5
1584.0	13
479.0	132
199.0	419
135.0	798
1758.0	13
1226.0	25
396.0	159
6643.0	1
3997.0	7
518.0	107
1086.0	27
541.0	90
855.0	49
2379.0	7
340.0	194
2019.0	20
228.0	393
281.0	278
849.0	39
7182.0	3
538.0	101
804.0	37
21928.0	1
718.0	67
642.0	90
2438.0	10
2409.0	4
516.0	90
5081.0	3
384.0	170
512.0	108
402.0	181
4919.0	4
5293.0	3
823.0	43
2002.0	9
2250.0	9
6856.0	2
466.0	133
207.0	454
4264.0	8
4486.0	5
329.0	214
651.0	94
443.0	114
357.0	183
15691.0	1
2526.0	11
15832.0	1
3250.0	2
3030.0	10
715.0	66
1500.0	15
182.0	516
489.0	144
1763.0	13
226.0	369
5337.0	2
221.0	417
3488.0	1
1061.0	42
1183.0	33
3968.0	4
404.0	149
2044.0	10
14729.0	1
14769.0	1
6854.0	2
19423.0	1
872.0	46
586.0	94
635.0	84
868.0	50
8176.0	2
1018.0	45
3071.0	9
2163.0	14
1102.0	40
304.0	252
587.0	81
468.0	112
1198.0	32
346.0	202
2579.0	11
1259.0	25
6849.0	1
6007.0	3
376.0	170
1363.0	29
447.0	145
338.0	215
490.0	81
856.0	56
861.0	50
673.0	68
2097.0	20
1069.0	42
3849.0	15
785.0	59
445.0	127
2970.0	7
2371.0	12
275.0	286
448.0	127
851.0	46
3027.0	8
830.0	49
896.0	49
501.0	112
1473.0	23
486.0	102
480.0	116
985.0	39
1256.0	26
1454.0	29
535.0	80
1084.0	33
4846.0	6
4201.0	2
1648.0	14
717.0	69
2052.0	9
1873.0	13
2077.0	11
457.0	130
733.0	58
2062.0	11
2448.0	12
292.0	254
1331.0	30
1341.0	25
1276.0	31
773.0	55
2369.0	7
631.0	77
599.0	86
2205.0	12
477.0	112
1353.0	22
2155.0	5
280.0	266
2066.0	15
391.0	139
925.0	34
6795.0	2
349.0	219
864.0	54
22244.0	1
3628.0	6
398.0	162
652.0	76
6326.0	2
521.0	117
1869.0	21
3513.0	8
592.0	82
537.0	103
3236.0	3
699.0	59
590.0	93
456.0	138
2153.0	16
602.0	95
1050.0	40
847.0	41
24039.0	1
9273.0	1
2659.0	6
3476.0	6
1165.0	33
547.0	87
308.0	230
2174.0	11
1184.0	26
1021.0	32
1891.0	15
14807.0	4
604.0	79
414.0	155
1546.0	16
605.0	90
763.0	77
3068.0	6
1083.0	24
390.0	164
583.0	78
1874.0	9
7221.0	2
3046.0	4
1128.0	31
834.0	53
179.0	570
289.0	261
2222.0	12
862.0	50
765.0	61
1528.0	28
994.0	39
14677.0	2
2324.0	11
2248.0	8
656.0	70
1899.0	21
796.0	56
1131.0	22
682.0	82
12477.0	1
7244.0	5
310.0	235
1587.0	23
1757.0	16
2218.0	12
431.0	133
419.0	146
7448.0	1
425.0	149
7292.0	1
1072.0	34
1640.0	20
324.0	220
844.0	47
539.0	93
11971.0	1
15842.0	1
1937.0	13
4362.0	3
1236.0	21
566.0	88
976.0	52
424.0	130
8856.0	3
1186.0	29
4149.0	4
2604.0	8
14777.0	1
638.0	88
517.0	118
293.0	272
476.0	124
560.0	81
2614.0	5
617.0	81
532.0	101
1646.0	14
574.0	83
641.0	75
8833.0	3
2070.0	9
3200.0	5
2585.0	9
1225.0	20
1449.0	24
1264.0	28
1302.0	19
333.0	223
1249.0	34
745.0	59
467.0	118
577.0	82
618.0	74
418.0	150
895.0	42
672.0	62
1271.0	24
845.0	55
846.0	63
670.0	69
4171.0	7
433.0	145
360.0	175
14906.0	1
874.0	52
232.0	359
1081.0	31
1126.0	32
1152.0	30
1567.0	15
356.0	184
2720.0	7
624.0	80
575.0	90
724.0	70
4491.0	6
1749.0	15
2283.0	13
2434.0	6
1803.0	22
1371.0	30
2743.0	9
706.0	69
42366.0	1
41926.0	1
1372.0	25
42230.0	2
721.0	59
1101.0	35
441.0	132
42356.0	1
388.0	176
1590.0	21
1208.0	31
42675.0	1
1141.0	31
1618.0	30
14890.0	1
1498.0	14
8916.0	1
598.0	90
1827.0	15
331.0	237
1907.0	12
576.0	81
12532.0	2
789.0	55
211.0	431
1058.0	43
694.0	69
1291.0	21
1961.0	13
372.0	162
1884.0	11
279.0	254
667.0	78
471.0	111
2440.0	8
1410.0	13
423.0	163
375.0	171
514.0	117
42623.0	2
42540.0	1
5640.0	4
1591.0	20
283.0	267
14862.0	1
2464.0	11
1196.0	27
621.0	71
854.0	50
622.0	88
2648.0	8
496.0	109
662.0	71
2647.0	7
397.0	162
42525.0	1
42118.0	1
437.0	131
1217.0	26
1969.0	11
917.0	48
5596.0	5
454.0	139
1273.0	22
1952.0	9
741.0	57
942.0	40
498.0	132
1265.0	23
12502.0	1
6927.0	3
676.0	75
664.0	84
657.0	71
473.0	125
1079.0	41
1973.0	20
1619.0	22
429.0	123
1327.0	28
1707.0	15
201.0	447
511.0	119
1606.0	22
244.0	320
483.0	134
41919.0	1
2145.0	17
543.0	92
723.0	64
1870.0	13
14845.0	2
14880.0	2
14914.0	3
648.0	78
8908.0	1
3753.0	5
8888.0	4
4045.0	4
1706.0	17
2201.0	9
1417.0	18
881.0	47
713.0	53
478.0	129
2154.0	17
1325.0	28
3119.0	6
1575.0	27
3722.0	5
2278.0	11
386.0	156
780.0	65
1161.0	26
1130.0	28
740.0	77
336.0	205
42649.0	1
865.0	52
14952.0	2
893.0	47
534.0	92
7702.0	4
12505.0	2
1211.0	35
899.0	44
1006.0	33
822.0	49
1340.0	34
10588.0	2
2490.0	8
1553.0	21
1190.0	34
1020.0	28
568.0	95
42281.0	1
2352.0	9
963.0	52
884.0	44
887.0	48
502.0	111
1053.0	35
1206.0	38
1191.0	43
7015.0	3
588.0	71
1324.0	23
369.0	164
653.0	64
377.0	167
2790.0	5
350.0	208
877.0	49
983.0	55
2641.0	5
426.0	135
792.0	61
1048.0	27
327.0	182
1313.0	24
754.0	68
1872.0	14
3727.0	8
6848.0	3
401.0	153
227.0	362
677.0	64
3022.0	8
6955.0	2
640.0	85
589.0	72
934.0	40
782.0	51
2574.0	6
42719.0	1
1380.0	24
879.0	45
5593.0	3
1626.0	20
14948.0	1
882.0	45
610.0	67
2068.0	16
803.0	51
7524.0	3
2784.0	7
1118.0	29
1753.0	18
2422.0	5
812.0	37
800.0	55
619.0	74
1212.0	32
1794.0	8
761.0	64
5165.0	1
1828.0	14
1650.0	15
1234.0	30
691.0	64
1182.0	27
6810.0	1
1135.0	40
1936.0	20
628.0	72
805.0	53
497.0	108
700.0	62
793.0	61
1357.0	25
364.0	173
1923.0	12
1865.0	15
1358.0	16
688.0	70
41882.0	1
3546.0	3
409.0	133
591.0	82
1840.0	17
2936.0	10
6935.0	2
1022.0	34
1861.0	9
1401.0	19
2404.0	7
42005.0	1
2424.0	10
2700.0	13
6656.0	2
739.0	59
860.0	31
3219.0	7
440.0	137
2565.0	12
2560.0	6
523.0	110
6248.0	3
1073.0	39
929.0	33
5568.0	1
42509.0	1
42691.0	1
3622.0	6
665.0	88
35297.0	1
7688.0	1
7607.0	2
12540.0	4
12529.0	2
12542.0	2
13276.0	1
3407.0	5
1506.0	32
2443.0	9
1057.0	42
1950.0	11
633.0	87
625.0	69
1060.0	36
921.0	28
1968.0	13
309.0	241
41832.0	1
503.0	113
1213.0	35
955.0	50
559.0	101
12488.0	1
708.0	62
3413.0	8
916.0	47
913.0	58
385.0	168
506.0	105
1997.0	9
1207.0	24
597.0	63
2038.0	11
1612.0	19
683.0	71
2696.0	11
4640.0	2
1562.0	15
820.0	38
1466.0	19
1595.0	18
42685.0	1
42046.0	1
731.0	49
2953.0	8
1108.0	37
42588.0	1
2638.0	11
3439.0	6
901.0	49
1284.0	16
1254.0	26
1295.0	18
14969.0	3
1167.0	34
14985.0	1
4222.0	4
944.0	30
42803.0	1
1180.0	26
7575.0	1
43679.0	1
43610.0	2
1222.0	23
1601.0	20
1114.0	30
43428.0	1
406.0	148
42902.0	1
1898.0	25
810.0	60
22261.0	1
932.0	39
552.0	81
2390.0	11
853.0	40
697.0	75
277.0	276
2175.0	16
5700.0	1
692.0	65
3326.0	4
661.0	94
2716.0	9
1415.0	19
2778.0	6
818.0	58
698.0	68
380.0	149
493.0	89
5072.0	8
1149.0	34
927.0	39
1178.0	37
1005.0	39
421.0	139
1232.0	23
1900.0	16
3627.0	4
704.0	56
558.0	82
1119.0	44
1541.0	28
43074.0	1
43728.0	3
43189.0	1
43600.0	1
4466.0	1
1404.0	24
1238.0	28
469.0	114
1602.0	17
1603.0	26
827.0	45
938.0	38
2000.0	11
940.0	38
6102.0	2
1751.0	17
12574.0	1
1986.0	19
529.0	126
412.0	146
838.0	36
1778.0	8
5657.0	1
696.0	63
852.0	38
1176.0	29
3300.0	2
595.0	87
1990.0	18
4087.0	3
1836.0	16
4663.0	2
1921.0	16
42999.0	1
43387.0	1
42767.0	1
42922.0	1
43882.0	1
2727.0	8
581.0	89
1399.0	16
1476.0	18
5643.0	3
889.0	52
966.0	46
756.0	47
23681.0	1
7396.0	1
1113.0	35
572.0	105
1049.0	35
1272.0	35
1175.0	24
1686.0	14
43491.0	1
1185.0	24
42974.0	1
1695.0	14
22283.0	1
5677.0	3
1000.0	41
2010.0	20
5841.0	1
3564.0	5
989.0	44
536.0	95
980.0	53
533.0	96
1457.0	27
1189.0	22
620.0	94
931.0	51
2012.0	14
1423.0	27
2202.0	9
912.0	62
43705.0	1
7502.0	5
22250.0	1
22268.0	1
1216.0	37
549.0	100
1607.0	14
898.0	39
510.0	100
5378.0	3
5645.0	3
531.0	105
645.0	60
5313.0	3
8952.0	2
1941.0	11
1739.0	21
1197.0	25
1110.0	24
1933.0	10
43690.0	1
2806.0	10
2298.0	9
4526.0	4
2047.0	6
702.0	64
1453.0	17
5785.0	4
2572.0	8
571.0	90
905.0	39
1387.0	16
997.0	33
1240.0	38
2495.0	6
562.0	87
2338.0	13
867.0	50
4085.0	4
8970.0	1
998.0	31
1088.0	38
1868.0	18
988.0	31
415.0	142
4152.0	3
644.0	80
746.0	59
1094.0	33
42863.0	1
1436.0	18
1411.0	22
5960.0	1
5432.0	2
5499.0	5
5621.0	2
1278.0	31
993.0	36
5256.0	6
2214.0	7
1471.0	24
936.0	41
1142.0	29
4112.0	6
12566.0	1
12577.0	1
3166.0	7
1527.0	21
15005.0	1
1163.0	33
43078.0	1
42816.0	1
7535.0	2
43456.0	1
550.0	102
2011.0	15
660.0	66
1394.0	33
5392.0	1
2377.0	9
5600.0	3
1425.0	30
2752.0	9
4034.0	6
3289.0	7
1670.0	20
736.0	57
12575.0	1
43510.0	1
14141.0	1
584.0	85
4132.0	6
2430.0	10
4084.0	3
687.0	73
342.0	160
991.0	41
15014.0	1
7610.0	2
7553.0	6
4250.0	3
979.0	35
2420.0	12
727.0	62
2433.0	11
816.0	49
795.0	68
1688.0	19
1260.0	28
995.0	48
1630.0	16
1667.0	26
1015.0	39
355.0	174
2294.0	13
964.0	39
5078.0	4
837.0	48
1489.0	16
777.0	42
1274.0	23
2544.0	13
1542.0	23
1682.0	10
2041.0	13
2960.0	1
1554.0	26
1335.0	30
1547.0	20
637.0	82
7495.0	1
7506.0	1
1714.0	22
3551.0	6
7564.0	4
1139.0	29
6035.0	3
291.0	259
965.0	40
2008.0	15
1545.0	9
742.0	66
703.0	63
2076.0	15
6012.0	1
2977.0	12
950.0	32
2951.0	3
1105.0	43
2195.0	7
2496.0	12
1658.0	21
1004.0	37
2345.0	11
4897.0	1
1680.0	18
6033.0	8
1957.0	12
7566.0	2
7563.0	4
7555.0	2
609.0	96
1321.0	28
1199.0	30
6022.0	4
444.0	130
2477.0	8
2503.0	10
885.0	57
2314.0	5
2277.0	13
3620.0	3
750.0	59
4504.0	3
1062.0	27
438.0	158
947.0	42
819.0	46
908.0	55
894.0	43
984.0	52
611.0	82
814.0	49
3706.0	4
1389.0	21
7499.0	1
8202.0	2
817.0	41
3509.0	5
626.0	100
9576.0	1
654.0	73
8425.0	4
815.0	58
1392.0	22
2198.0	11
1632.0	17
1636.0	16
2307.0	11
1673.0	19
4717.0	3
632.0	70
484.0	114
540.0	105
1793.0	14
4090.0	3
551.0	70
2591.0	16
668.0	69
786.0	66
3448.0	5
7582.0	3
7574.0	1
2013.0	12
1063.0	43
3571.0	3
6720.0	2
1848.0	18
1384.0	38
1002.0	39
1638.0	26
2203.0	10
1652.0	22
2207.0	10
1622.0	23
485.0	121
3064.0	8
3115.0	6
728.0	71
1484.0	20
4913.0	5
4795.0	1
2073.0	12
5024.0	5
798.0	56
2712.0	9
2822.0	7
948.0	49
3581.0	2
7543.0	2
1705.0	15
6987.0	1
9602.0	3
4244.0	2
5807.0	3
695.0	66
6754.0	1
1621.0	15
813.0	56
2204.0	5
1663.0	18
1649.0	16
1643.0	30
1656.0	16
12593.0	1
1024.0	59
6336.0	2
6347.0	3
2075.0	8
1733.0	14
4860.0	5
1294.0	25
9154.0	3
411.0	138
2291.0	8
836.0	42
3467.0	8
378.0	170
1386.0	18
1370.0	26
1576.0	22
769.0	56
1677.0	12
3637.0	3
1615.0	29
1679.0	18
2187.0	13
1822.0	21
1768.0	17
9023.0	1
5903.0	1
3676.0	1
3761.0	1
3549.0	2
3450.0	5
15036.0	2
1625.0	23
5074.0	5
2191.0	9
1482.0	15
1159.0	33
1089.0	38
2633.0	6
2167.0	11
4851.0	6
17101.0	1
7802.0	1
561.0	78
6010.0	2
2189.0	7
1634.0	15
4534.0	3
4829.0	2
9149.0	3
2199.0	5
1611.0	19
7779.0	1
2197.0	12
1647.0	19
2190.0	8
4252.0	2
926.0	36
4119.0	6
2762.0	8
1452.0	19
1494.0	18
6548.0	4
3619.0	5
833.0	51
788.0	52
797.0	57
22353.0	1
2310.0	7
839.0	53
8274.0	2
3530.0	3
3553.0	3
2140.0	19
649.0	73
3281.0	6
555.0	95
2264.0	9
2777.0	8
2554.0	7
22373.0	1
2509.0	7
1035.0	38
22360.0	1
752.0	48
8370.0	2
1701.0	28
6272.0	3
4261.0	5
6501.0	2
3820.0	5
3877.0	7
1162.0	38
6218.0	1
4027.0	6
6461.0	1
8345.0	2
719.0	55
1771.0	21
907.0	46
1721.0	19
883.0	34
8403.0	2
15043.0	1
4246.0	2
737.0	77
1729.0	11
1745.0	16
1738.0	15
1748.0	24
1711.0	14
8494.0	5
8463.0	1
2567.0	10
3632.0	4
1158.0	22
2366.0	11
1592.0	21
1929.0	12
2581.0	13
1994.0	15
12653.0	1
2217.0	10
1710.0	20
1715.0	19
1977.0	12
6077.0	2
1181.0	29
6172.0	9
680.0	61
557.0	66
1125.0	43
4117.0	8
2653.0	13
3855.0	4
1696.0	12
8539.0	4
6585.0	3
22328.0	1
2227.0	6
6602.0	1
6192.0	3
863.0	40
3786.0	2
2192.0	9
6138.0	3
6234.0	1
563.0	97
545.0	102
766.0	56
1718.0	26
2235.0	7
2216.0	12
1727.0	18
585.0	90
3588.0	6
3585.0	3
1443.0	15
11094.0	2
8437.0	4
9077.0	2
3865.0	3
6369.0	4
2995.0	7
643.0	67
2051.0	9
1855.0	19
710.0	68
1042.0	44
2301.0	11
6527.0	3
937.0	45
3814.0	5
1001.0	40
8429.0	3
1512.0	24
2049.0	13
1103.0	24
956.0	57
2450.0	5
1369.0	24
1716.0	12
3385.0	6
1713.0	28
573.0	94
1218.0	28
1204.0	29
337.0	207
1428.0	32
1568.0	28
2313.0	10
996.0	37
6411.0	2
1955.0	17
2183.0	12
1699.0	14
2024.0	10
6601.0	3
6604.0	1
6307.0	3
1725.0	16
2215.0	9
2210.0	10
1732.0	15
2184.0	9
2211.0	11
1736.0	18
1300.0	35
2770.0	5
1922.0	11
2103.0	12
1470.0	23
3795.0	3
1780.0	18
2680.0	9
2761.0	7
1448.0	14
2877.0	12
2092.0	12
2928.0	4
6101.0	2
1032.0	33
1760.0	23
3679.0	6
8481.0	2
1774.0	17
15981.0	1
2170.0	11
1737.0	20
3307.0	4
2704.0	7
1746.0	28
876.0	48
2288.0	6
6691.0	4
4524.0	4
4503.0	3
7302.0	1
6581.0	3
1788.0	19
3841.0	4
4307.0	3
915.0	50
684.0	77
1478.0	28
1422.0	24
2848.0	6
9359.0	5
9235.0	2
2814.0	6
5239.0	2
1536.0	16
639.0	103
986.0	43
6297.0	2
6021.0	1
4759.0	2
1911.0	17
2231.0	11
4051.0	7
6682.0	4
2656.0	9
2303.0	5
2121.0	17
1010.0	32
2400.0	4
6641.0	1
2812.0	7
6609.0	4
9190.0	2
2596.0	13
1938.0	16
8460.0	1
1351.0	18
5947.0	3
7202.0	3
3322.0	4
2798.0	6
828.0	45
1901.0	11
1504.0	24
1559.0	18
2337.0	7
2832.0	7
2788.0	9
1552.0	14
2595.0	7
1764.0	11
1787.0	19
2168.0	13
1515.0	13
6226.0	2
1781.0	20
1153.0	26
1082.0	41
6575.0	1
8468.0	3
13018.0	1
2847.0	3
2800.0	3
9889.0	2
9261.0	1
890.0	54
1777.0	23
779.0	63
711.0	76
6122.0	4
1879.0	21
778.0	48
2755.0	5
1281.0	40
751.0	71
1830.0	18
2780.0	7
2293.0	10
2319.0	6
1390.0	24
2823.0	4
1703.0	17
1067.0	40
5942.0	3
3928.0	2
935.0	40
6164.0	3
1761.0	14
6555.0	3
5714.0	1
1752.0	15
1641.0	19
726.0	70
1306.0	28
4335.0	2
2967.0	6
3257.0	6
1174.0	37
2870.0	4
2821.0	13
1674.0	19
2728.0	9
1653.0	12
1772.0	12
1098.0	40
981.0	30
4778.0	9
1775.0	14
5137.0	3
1920.0	15
7277.0	2
1143.0	36
3294.0	6
1480.0	17
759.0	63
3625.0	5
3354.0	4
3389.0	2
2255.0	11
732.0	69
2853.0	3
9151.0	2
1429.0	27
3698.0	4
8501.0	2
1544.0	34
1795.0	16
3934.0	2
7251.0	3
1599.0	17
6579.0	2
760.0	56
2346.0	6
2783.0	5
9266.0	1
1514.0	20
8559.0	2
1085.0	38
2128.0	9
4198.0	6
783.0	58
1245.0	28
2329.0	9
2269.0	5
9163.0	1
1792.0	14
1782.0	20
6632.0	1
7317.0	2
43566.0	1
4319.0	2
6041.0	2
11041.0	1
1521.0	19
1205.0	29
859.0	44
6631.0	2
1289.0	22
1784.0	15
1570.0	24
5837.0	3
1007.0	42
7341.0	2
9911.0	1
2594.0	4
1940.0	17
1009.0	39
3335.0	6
9379.0	1
8661.0	2
2855.0	4
4014.0	8
7319.0	1
3374.0	6
3924.0	2
1368.0	19
6779.0	2
1486.0	20
2367.0	11
1664.0	16
1025.0	34
1520.0	13
43575.0	1
1623.0	11
886.0	40
2186.0	6
2463.0	6
3344.0	4
4294.0	3
515.0	102
1531.0	19
2376.0	8
2100.0	17
2575.0	5
655.0	79
5229.0	2
990.0	49
3054.0	8
6700.0	2
6714.0	1
8588.0	1
2927.0	3
1550.0	24
2622.0	8
8343.0	3
22391.0	1
2429.0	6
2156.0	9
2059.0	6
4292.0	2
725.0	71
3525.0	4
12712.0	2
3517.0	5
3544.0	7
487.0	122
1031.0	30
840.0	48
1343.0	23
1863.0	8
1808.0	13
7178.0	1
4344.0	3
2165.0	8
34695.0	1
1857.0	13
44174.0	1
44370.0	1
44095.0	1
1829.0	18
10027.0	2
9357.0	2
6667.0	2
44190.0	1
1019.0	28
1261.0	29
17123.0	1
906.0	40
9414.0	2
8662.0	4
9906.0	4
1066.0	23
4032.0	4
6233.0	2
1320.0	22
2769.0	9
3460.0	5
1818.0	14
2242.0	7
1805.0	14
1895.0	18
44059.0	1
